iter	RMSE
411	11319.26267
412	11295.2037
413	11277.17854
414	11269.86894
415	11254.96767
416	11234.11004
417	11204.31503
418	11178.61282
419	11153.92405
420	11143.07583
421	11138.19176
422	11115.7027
423	11101.35161
424	11077.56742
425	11058.59129
426	11052.11305
427	11018.83503
428	11008.10466
429	10998.06479
430	10985.64547
431	10979.72986
432	10960.5092
433	10949.19505
434	10923.87735
435	10901.99061
436	10884.31765
437	10865.56665
438	10840.9239
439	10823.10289
440	10810.92008
441	10801.92878
442	10784.38359
443	10769.23791
444	10766.80762
445	10761.42516
446	10738.24229
447	10707.17889
448	10705.89151
449	10703.2201
450	10695.94546
451	10648.31602
452	10645.76694
453	10635.8175
454	10631.69368
455	10620.64545
456	10618.63269
457	10608.72295
458	10595.81817
459	10581.87314
460	10557.50891
461	10543.47247
462	10537.95435
463	10507.6659
464	10491.39146
465	10467.66051
466	10465.44244
467	10453.80103
468	10432.81715
469	10417.03114
470	10409.34511
471	10387.58309
472	10365.44815
473	10361.1268
474	10329.97971
475	10323.29966
476	10306.53613
477	10297.84325
478	10286.04208
479	10285.22257
480	10273.75261
481	10243.58276
482	10240.6583
483	10234.4329
484	10223.75964
485	10203.18602
486	10181.3709
487	10152.1951
488	10129.1357
489	10117.72141
490	10084.41001
491	10079.69501
492	10065.15732
493	10046.90984
494	10035.31045
495	10028.12965
496	10026.36588
497	10024.36257
498	10012.17203
499	9991.282659
