iter	RMSE
346	10566.48209
347	10564.88521
348	10559.2965
349	10544.88327
350	10521.21288
351	10494.01289
352	10455.54526
353	10430.75524
354	10428.62529
355	10410.97602
356	10388.73274
357	10348.31446
358	10324.62726
359	10321.07422
360	10298.57644
361	10289.99059
362	10277.70622
363	10267.08585
364	10248.26408
365	10215.829
366	10191.36859
367	10177.35855
368	10146.03557
369	10136.73046
370	10092.55821
371	10079.4803
372	10048.44435
373	10045.02766
374	10011.64694
375	10001.24171
376	9995.073041
377	9953.520652
378	9920.254222
379	9901.620567
380	9897.589968
381	9871.493632
382	9868.403444
383	9833.558317
384	9805.843287
385	9801.539559
386	9776.196141
387	9760.17069
388	9741.492436
389	9729.840376
390	9721.601178
391	9689.253407
392	9670.812115
393	9647.883779
394	9629.85468
395	9626.095552
396	9615.954504
397	9581.926396
398	9577.045908
399	9560.682169
400	9526.078095
401	9505.585976
402	9489.032115
403	9488.099994
404	9477.382577
405	9463.599919
406	9446.682858
407	9432.012598
408	9415.739247
409	9400.186859
410	9388.182078
411	9377.447371
412	9349.953672
413	9309.178021
414	9292.307625
415	9271.762476
416	9241.816997
417	9224.721596
418	9195.399671
419	9192.398156
420	9177.520799
421	9155.461794
422	9132.139145
423	9126.419207
424	9101.982228
425	9082.206454
426	9054.425126
427	9052.487657
428	9051.034509
429	9036.654983
430	9002.751861
431	8978.323199
432	8953.672677
433	8948.184516
434	8918.067236
435	8893.009975
436	8885.074127
437	8853.013999
438	8846.76799
439	8820.795458
440	8797.314243
441	8796.210322
442	8793.785503
443	8776.85934
444	8759.542187
445	8736.157861
446	8720.640234
447	8694.895929
448	8683.304882
449	8681.917034
450	8674.241585
451	8643.799622
452	8623.118448
453	8609.82835
454	8594.927438
455	8581.571677
456	8570.177833
457	8547.258338
458	8528.066018
459	8506.251339
460	8491.783747
461	8473.293946
462	8452.478807
463	8431.441928
464	8430.036478
465	8423.383245
466	8413.441919
467	8399.795466
468	8391.567732
469	8377.837149
470	8361.330668
471	8339.280646
472	8319.481934
473	8298.867172
474	8275.301639
475	8263.254344
476	8247.181609
477	8219.809194
478	8197.970788
479	8181.93684
480	8152.04475
481	8141.055901
482	8127.29491
483	8101.993001
484	8101.290557
485	8087.089211
486	8077.078568
487	8060.829676
488	8038.682288
489	8038.063901
490	8023.251384
491	8010.616392
492	7996.06971
493	7995.396853
494	7968.539566
495	7958.778716
496	7936.018189
497	7910.090095
498	7905.393893
499	7886.566201
