iter	RMSE
213	13260.74441
214	13244.16978
215	13212.1784
216	13162.37642
217	13100.04011
218	13093.73463
219	13088.07552
220	13067.77886
221	13016.71595
222	12978.63906
223	12945.42821
224	12911.89038
225	12905.05964
226	12887.56702
227	12864.83439
228	12828.52683
229	12823.53745
230	12801.64788
231	12794.79852
232	12764.3806
233	12757.75468
234	12711.0052
235	12650.53285
236	12600.98359
237	12581.26071
238	12526.12157
239	12489.7097
240	12470.15932
241	12437.49182
242	12371.2553
243	12347.84514
244	12328.3349
245	12293.71904
246	12272.23455
247	12252.60347
248	12231.16397
249	12193.88504
250	12167.89578
251	12148.84892
252	12121.33771
253	12085.0736
254	12046.24258
255	12028.05879
256	11996.56556
257	11979.66245
258	11961.35888
259	11947.22415
260	11926.6746
261	11893.40481
262	11883.40929
263	11868.25683
264	11845.85691
265	11828.14944
266	11809.80674
267	11764.07912
268	11744.04621
269	11729.37004
270	11702.50508
271	11664.29682
272	11641.69007
273	11623.28587
274	11587.52801
275	11533.99947
276	11492.52178
277	11461.49852
278	11430.84965
279	11403.58189
280	11397.45456
281	11382.24921
282	11365.61962
283	11324.18635
284	11287.23994
285	11275.51896
286	11257.97234
287	11234.3502
288	11203.03951
289	11176.35936
290	11153.93606
291	11130.03833
292	11124.0703
293	11120.85306
294	11095.60149
295	11065.18649
296	11045.38576
297	11009.80594
298	10990.9375
299	10971.43322
300	10947.2039
301	10931.40043
302	10906.86661
303	10889.61097
304	10859.06587
305	10842.70493
306	10839.75053
307	10818.72941
308	10803.61442
309	10783.82009
310	10748.05507
311	10715.69619
312	10695.06904
313	10682.87956
314	10673.88764
315	10660.04069
316	10642.68201
317	10617.20857
318	10589.84282
319	10561.24755
320	10548.9281
321	10519.11439
322	10501.73662
323	10492.95687
324	10485.46174
325	10468.71512
326	10449.29669
327	10405.36255
328	10385.17595
329	10368.11348
330	10334.37807
331	10324.78846
332	10311.58755
333	10307.98528
334	10298.43073
335	10271.61168
336	10253.38093
337	10244.33813
338	10216.00937
339	10187.46335
340	10166.15036
341	10148.45096
342	10113.28735
343	10104.33333
344	10095.51005
345	10067.43038
346	10033.92582
347	10000.09956
348	9978.911353
349	9949.02977
350	9924.982855
351	9903.108276
352	9891.332524
353	9867.546305
354	9842.78161
355	9830.838265
356	9804.787916
357	9794.881768
358	9780.148523
359	9758.776353
360	9742.903678
361	9721.054366
362	9713.513444
363	9707.596555
364	9681.032335
365	9661.776527
366	9649.259836
367	9638.215716
368	9632.342438
369	9617.16205
370	9593.580685
371	9570.561389
372	9546.906596
373	9522.656056
374	9505.441649
375	9481.822188
376	9474.21963
377	9458.565727
378	9430.05922
379	9414.016294
380	9398.920809
381	9375.631673
382	9351.633575
383	9329.963849
384	9306.475513
385	9271.804582
386	9251.892115
387	9232.437116
388	9211.176695
389	9193.575196
390	9165.851872
391	9131.062392
392	9108.402664
393	9095.756713
394	9081.283091
395	9066.542556
396	9040.360613
397	9018.775606
398	8993.505535
399	8982.997099
400	8968.694018
401	8952.458911
402	8939.788589
403	8923.256232
404	8918.228645
405	8908.893557
406	8876.889178
407	8862.170906
408	8837.650603
409	8821.781687
410	8815.058201
411	8790.93388
412	8782.784117
413	8777.965429
414	8761.961412
415	8741.800975
416	8729.289723
417	8718.293517
418	8700.590229
419	8683.969527
420	8676.983355
421	8671.789185
422	8656.51811
423	8646.162899
424	8620.429478
425	8604.293052
426	8596.379506
427	8580.239696
428	8565.444178
429	8550.393501
430	8535.077846
431	8515.539818
432	8495.374611
433	8486.167655
434	8465.526692
435	8458.882249
436	8446.101309
437	8440.130035
438	8425.022261
439	8407.472857
440	8396.677452
441	8374.322564
442	8364.516315
443	8356.015492
444	8345.984414
445	8327.214439
446	8313.081165
447	8290.225596
448	8283.206205
449	8280.603836
450	8266.33116
451	8245.339775
452	8238.49069
453	8224.929849
454	8213.920084
455	8207.407557
456	8205.072818
457	8196.533913
458	8190.352964
459	8176.612688
460	8168.302381
461	8150.911336
462	8129.924825
463	8124.013704
464	8097.947658
465	8078.402531
466	8067.017369
467	8049.185853
468	8028.67111
469	7989.888299
470	7970.29753
471	7961.803658
472	7949.640212
473	7937.049874
474	7915.29971
475	7913.339526
476	7896.849061
477	7876.517533
478	7839.679715
479	7822.975152
480	7809.137318
481	7799.92354
482	7781.790711
483	7773.033562
484	7753.036297
485	7741.489708
486	7718.478002
487	7706.193777
488	7702.053718
489	7690.876659
490	7679.680261
491	7662.942093
492	7651.071491
493	7649.836479
494	7638.204953
495	7625.988116
496	7617.524724
497	7612.597046
498	7606.454552
499	7597.116851
