iter	RMSE
222	13160.1302
223	13134.10422
224	13109.48653
225	13095.56587
226	13060.35184
227	13044.32693
228	13019.33637
229	13015.95537
230	12981.09934
231	12928.35976
232	12865.77675
233	12804.65061
234	12746.72306
235	12724.10315
236	12701.51425
237	12675.08116
238	12650.20172
239	12615.12864
240	12597.2714
241	12573.30185
242	12528.38126
243	12512.68729
244	12485.29173
245	12421.44741
246	12372.46219
247	12344.53619
248	12324.82486
249	12310.52908
250	12269.08166
251	12236.27885
252	12186.31766
253	12141.78313
254	12120.08083
255	12099.39289
256	12054.25304
257	12009.74799
258	11951.28152
259	11926.79403
260	11912.09666
261	11874.17979
262	11861.13618
263	11812.74785
264	11788.01872
265	11767.52632
266	11744.83765
267	11725.8973
268	11692.30783
269	11645.1474
270	11626.72744
271	11580.95417
272	11557.5663
273	11516.39547
274	11483.32272
275	11465.73599
276	11442.83703
277	11420.37574
278	11415.31739
279	11380.48921
280	11342.3253
281	11332.08972
282	11300.99959
283	11295.08684
284	11293.74377
285	11264.8457
286	11240.51828
287	11234.38946
288	11210.61192
289	11179.34906
290	11168.0472
291	11154.04731
292	11148.67094
293	11124.14916
294	11097.43642
295	11086.88218
296	11084.66204
297	11016.4843
298	10998.51434
299	10987.76172
300	10986.4644
301	10928.05286
302	10907.46603
303	10895.95961
304	10877.39022
305	10863.51537
306	10849.62652
307	10839.38979
308	10808.84622
309	10782.71268
310	10756.57907
311	10732.83927
312	10711.79507
313	10670.569
314	10650.21149
315	10628.30522
316	10624.19621
317	10611.13053
318	10590.39844
319	10587.99191
320	10575.82967
321	10545.74896
322	10507.81011
323	10505.56187
324	10481.28555
325	10451.27583
326	10439.28799
327	10431.56198
328	10406.37482
329	10380.28655
330	10375.21009
331	10367.54131
332	10349.89676
333	10316.75209
334	10302.75396
335	10273.97514
336	10269.29923
337	10261.64202
338	10242.9485
339	10216.42531
340	10206.14268
341	10197.89264
342	10175.31341
343	10162.74579
344	10161.87505
345	10135.57324
346	10111.59706
347	10094.87252
348	10077.68829
349	10059.68324
350	10011.16682
351	10006.29047
352	9946.969945
353	9916.201037
354	9898.742059
355	9879.507649
356	9860.182027
357	9827.447922
358	9789.780806
359	9759.383321
360	9705.830617
361	9668.129016
362	9648.328859
363	9609.885195
364	9598.029409
365	9560.005256
366	9540.531798
367	9518.512308
368	9513.247398
369	9509.471415
370	9461.119061
371	9454.950561
372	9415.477114
373	9408.165046
374	9374.1667
375	9352.721149
376	9344.341591
377	9311.348187
378	9294.721052
379	9279.580485
380	9267.83144
381	9256.829494
382	9240.342157
383	9236.503334
384	9211.580638
385	9191.608889
386	9173.385224
387	9171.461585
388	9159.587583
389	9138.989882
390	9108.613229
391	9098.264027
392	9089.308526
393	9060.86276
394	9044.261613
395	9028.850647
396	9014.187258
397	8981.566543
398	8973.882615
399	8963.666934
400	8930.993342
401	8917.955879
402	8914.808904
403	8911.40922
404	8899.901802
405	8889.789415
406	8872.161755
407	8862.020772
408	8830.261008
409	8817.33329
410	8811.929841
411	8803.622848
412	8773.031476
413	8760.399346
414	8748.619799
415	8732.785697
416	8722.243417
417	8721.967554
418	8705.118418
419	8664.715288
420	8659.327061
421	8647.88291
422	8642.958595
423	8604.144016
424	8590.615067
425	8568.409697
426	8567.989347
427	8558.423255
428	8537.107299
429	8521.68741
430	8508.283341
431	8469.82894
432	8451.392745
433	8422.446703
434	8420.163184
435	8409.159679
436	8389.674042
437	8374.526438
438	8333.360626
439	8326.013597
440	8306.179423
441	8298.153187
442	8272.021955
443	8250.688622
444	8240.376808
445	8234.629876
446	8233.277156
447	8223.780573
448	8205.716038
449	8196.670291
450	8188.697253
451	8178.627616
452	8171.685675
453	8158.910809
454	8154.828435
455	8136.467687
456	8133.094572
457	8119.082019
458	8104.299356
459	8094.809967
460	8091.649395
461	8085.132863
462	8081.3382
463	8050.778725
464	8032.281863
465	8014.237433
466	8001.957161
467	7991.833033
468	7988.322041
469	7958.80961
470	7951.846598
471	7951.124876
472	7942.992987
473	7940.385091
474	7913.817313
475	7911.834027
476	7893.533343
477	7873.965501
478	7866.89916
479	7853.034366
480	7842.238899
481	7824.622923
482	7809.592311
483	7779.719581
484	7762.494989
485	7757.523755
486	7745.393281
487	7724.107662
488	7689.005808
489	7671.622563
490	7668.109645
491	7655.247433
492	7652.805786
493	7627.026268
494	7621.475305
495	7616.786153
496	7611.279123
497	7602.218321
498	7590.264884
499	7581.997424
