iter	RMSE
316	11464.52134
317	11445.35604
318	11437.82855
319	11419.72879
320	11410.44685
321	11400.16892
322	11377.87964
323	11339.31596
324	11308.754
325	11283.48182
326	11246.35402
327	11239.43636
328	11226.24936
329	11211.88924
330	11204.75285
331	11202.56292
332	11192.1497
333	11168.68641
334	11147.12668
335	11130.59528
336	11101.46629
337	11056.91335
338	11047.81808
339	11002.99255
340	10965.0544
341	10927.94982
342	10891.8346
343	10865.05887
344	10844.20791
345	10830.86449
346	10809.38147
347	10790.59447
348	10771.4242
349	10757.28094
350	10725.56692
351	10709.68474
352	10687.52764
353	10675.26173
354	10661.12377
355	10654.64933
356	10637.47834
357	10620.19915
358	10594.97599
359	10576.91471
360	10565.60972
361	10543.96414
362	10536.82037
363	10515.0234
364	10467.61423
365	10457.68647
366	10451.34661
367	10433.71451
368	10419.38747
369	10412.10303
370	10398.3395
371	10394.68915
372	10382.84727
373	10368.42056
374	10339.13391
375	10301.95805
376	10291.44976
377	10260.28642
378	10234.79868
379	10204.40722
380	10200.5785
381	10185.31521
382	10174.27328
383	10143.84018
384	10117.95716
385	10094.86415
386	10065.78075
387	10043.68834
388	10025.7533
389	10013.75869
390	10000.1376
391	9993.245311
392	9975.028125
393	9969.182114
394	9955.72079
395	9931.379801
396	9910.732918
397	9902.51247
398	9880.556598
399	9849.108723
400	9818.791578
401	9805.946714
402	9790.02054
403	9766.696463
404	9755.165873
405	9746.421432
406	9725.4367
407	9701.043346
408	9678.513546
409	9641.626601
410	9625.311699
411	9610.110631
412	9594.830899
413	9579.869647
414	9560.555924
415	9531.84738
416	9524.716024
417	9509.377716
418	9481.65935
419	9454.272452
420	9424.83071
421	9405.064907
422	9404.311654
423	9382.544116
424	9353.902659
425	9347.814451
426	9336.156159
427	9324.19231
428	9313.996514
429	9306.552744
430	9295.715168
431	9273.854974
432	9252.332659
433	9235.785744
434	9227.844647
435	9207.44022
436	9199.405768
437	9185.522212
438	9174.32105
439	9164.652876
440	9156.58772
441	9142.537226
442	9137.140613
443	9117.674902
444	9104.492169
445	9101.690774
446	9096.523535
447	9086.558914
448	9067.634685
449	9039.042981
450	9029.163997
451	9019.427764
452	9006.084086
453	8987.420311
454	8970.326115
455	8965.804769
456	8954.546837
457	8945.085537
458	8928.118677
459	8911.419696
460	8905.992025
461	8896.694394
462	8881.910994
463	8860.342799
464	8848.790042
465	8819.300376
466	8803.49483
467	8787.058833
468	8776.725098
469	8759.955614
470	8735.655929
471	8717.687276
472	8691.248154
473	8681.014481
474	8668.509588
475	8649.385021
476	8627.250638
477	8617.345528
478	8603.324981
479	8591.064833
480	8562.494713
481	8537.712955
482	8518.621351
483	8489.689441
484	8467.731504
485	8441.436197
486	8433.38889
487	8419.205354
488	8407.277117
489	8385.52192
490	8379.444125
491	8356.683729
492	8344.989116
493	8329.548554
494	8328.827519
495	8317.439232
496	8302.959256
497	8270.538618
498	8260.661509
499	8234.471643
