iter	RMSE
188	11630.40038
189	11593.34307
190	11579.80665
191	11558.90266
192	11518.54558
193	11503.92396
194	11489.98066
195	11466.49526
196	11450.18912
197	11434.3748
198	11408.37679
199	11382.48624
200	11375.35429
201	11328.58785
202	11296.56077
203	11257.13558
204	11239.20834
205	11194.5939
206	11156.98178
207	11152.31409
208	11110.24912
209	11062.15762
210	11039.97413
211	11028.55619
212	11002.73113
213	10961.89511
214	10936.86348
215	10922.72138
216	10912.6723
217	10887.46986
218	10870.68419
219	10846.21681
220	10809.75065
221	10754.6363
222	10751.50609
223	10747.68034
224	10720.35016
225	10697.40411
226	10683.67632
227	10679.81748
228	10667.04884
229	10631.40736
230	10593.85466
231	10553.79234
232	10532.8142
233	10524.90057
234	10521.2396
235	10497.86147
236	10489.45379
237	10486.14045
238	10482.81927
239	10480.69895
240	10438.82079
241	10420.31546
242	10398.48721
243	10360.34091
244	10313.42186
245	10279.06675
246	10257.75663
247	10237.3742
248	10226.0474
249	10205.129
250	10172.43884
251	10134.38251
252	10130.82747
253	10115.2751
254	10078.70355
255	10044.69955
256	10006.58193
257	9995.329218
258	9982.106549
259	9942.031632
260	9910.816756
261	9886.948934
262	9863.003374
263	9849.91777
264	9825.621489
265	9787.987252
266	9770.461765
267	9749.020858
268	9740.804743
269	9735.754953
270	9729.750786
271	9727.065806
272	9711.162508
273	9690.44574
274	9645.697138
275	9629.820491
276	9609.335187
277	9574.548389
278	9543.623279
279	9531.132116
280	9513.872442
281	9506.011782
282	9497.834533
283	9495.140455
284	9486.130822
285	9474.213425
286	9464.036071
287	9445.796067
288	9437.939813
289	9421.156912
290	9413.687464
291	9400.587338
292	9371.102709
293	9340.34673
294	9328.263055
295	9295.972337
296	9263.050014
297	9250.337001
298	9235.868304
299	9234.866193
300	9207.615052
301	9177.119823
302	9175.108647
303	9146.987645
304	9111.180448
305	9092.852961
306	9071.986591
307	9064.749715
308	9038.760587
309	9026.979694
310	9016.849176
311	9002.716562
312	8973.149426
313	8926.160775
314	8902.482179
315	8887.672811
316	8870.719293
317	8868.949303
318	8859.368758
319	8817.822371
320	8810.270717
321	8796.128792
322	8794.634108
323	8774.678217
324	8745.421997
325	8739.591138
326	8682.824323
327	8680.525561
328	8659.002368
329	8636.679163
330	8628.853198
331	8627.844797
332	8613.363819
333	8611.604182
334	8601.770778
335	8597.160814
336	8554.279561
337	8537.973115
338	8514.598834
339	8501.717508
340	8477.148888
341	8448.936892
342	8441.25819
343	8424.845225
344	8400.481223
345	8378.74172
346	8371.873987
347	8371.474853
348	8366.658393
349	8349.221679
350	8332.568091
351	8311.403217
352	8308.389943
353	8290.962612
354	8289.648268
355	8274.048199
356	8273.311137
357	8247.699101
358	8244.010021
359	8236.274109
360	8223.235761
361	8198.120698
362	8175.552174
363	8148.112246
364	8145.961989
365	8135.155356
366	8114.802693
367	8113.926341
368	8073.289326
369	8052.572001
370	8049.97055
371	8033.437374
372	8012.506555
373	8000.98465
374	7970.38913
375	7966.991652
376	7949.611
377	7945.969511
378	7925.566717
379	7906.679028
380	7890.532693
381	7890.101905
382	7887.67106
383	7883.775582
384	7872.999427
385	7844.718037
386	7825.973357
387	7802.396097
388	7773.092126
389	7761.546077
390	7758.194875
391	7753.703891
392	7752.383157
393	7749.239398
394	7732.750635
395	7699.65353
396	7683.87891
397	7668.990609
398	7667.283297
399	7665.908896
400	7642.909384
401	7607.62886
402	7607.259542
403	7604.698927
404	7593.962058
405	7554.720064
406	7550.732219
407	7540.672903
408	7514.268656
409	7506.848593
410	7506.054378
411	7481.079256
412	7445.92579
413	7445.613919
414	7443.498443
415	7442.309249
416	7439.744522
417	7432.565378
418	7430.966811
419	7391.418578
420	7374.660669
421	7358.123183
422	7334.534249
423	7329.83268
424	7319.056126
425	7297.275343
426	7288.563507
427	7283.186699
428	7275.932884
429	7272.065402
430	7254.807408
431	7245.128831
432	7239.286114
433	7233.577639
434	7208.627236
435	7207.730011
436	7191.296214
437	7187.756648
438	7177.732718
439	7170.601993
440	7152.072742
441	7136.194502
442	7109.997937
443	7083.782812
444	7063.823207
445	7034.984721
446	7020.655906
447	6995.011727
448	6970.174197
449	6957.862123
450	6957.663477
451	6938.650599
452	6916.506219
453	6909.121441
454	6889.273166
455	6882.6571
456	6879.41268
457	6871.119637
458	6863.282472
459	6861.74829
460	6860.262874
461	6847.617654
462	6844.833971
463	6834.019371
464	6833.602459
465	6825.44295
466	6812.513632
467	6787.835051
468	6763.204249
469	6761.859049
470	6749.588693
471	6749.450241
472	6724.511668
473	6714.62695
474	6712.770286
475	6694.800138
476	6689.734319
477	6677.733121
478	6666.170763
479	6636.390159
480	6632.002125
481	6611.411217
482	6594.332776
483	6591.488854
484	6586.567473
485	6558.695775
486	6553.871617
487	6533.796512
488	6530.841995
489	6529.557505
490	6505.328925
491	6485.149982
492	6475.964483
493	6457.538235
494	6446.552626
495	6446.174195
496	6441.396849
497	6428.804593
498	6425.239121
499	6421.14976
